id,Balkón / loggia,Cena,Identifikačné číslo:,Kategória,Pivnica,Ulica,Úžitková plocha,Výťah,Lokalita,Poschodie,Stav nehnuteľnosti:,Materiál,Stav,Zastavaná plocha
5939637,Áno,"130 000,00 EUR",18,3 izbový byt / Predaj,Nie,Krásnohorská,65 m2,Áno,Petržalka,12 / 12,NA,panel,kompletná rekonštrukcia,NA
5939678,Áno,"135 000,00 EUR",19,3 izbový byt / Predaj,Nie,Kazanská,68 m2,Áno,Podunajské Biskupice,4 / 7,Novostavba,tehla,NA,NA
5939710,Áno,"132 000,00 EUR",NA,4 izbový byt / Predaj,Áno,NA,79 m2,Áno,Vrakuňa,NA,NA,panel,kompletná rekonštrukcia,NA
5939714,Áno,"140 000,00 EUR",117855,1 izbový byt / Predaj,Nie,Nevädzová,42 m2,Áno,Ružinov,4 / 14,Novostavba,NA,NA,NA
5939793,Áno,"115 000,00 EUR",1208,3 izbový byt / Predaj,Áno,Hany Meličkovej,63 m2,Áno,"Karlova Ves, časť Dlhé diely",3 / 7,NA,panel,čiastočná rekonštrukcia,NA
5940122,Áno,"145 000,00 EUR",17027,3 izbový byt / Predaj,Áno,Budatínska,65 m2,Áno,Petržalka,6 / 12,NA,panel,kompletná rekonštrukcia,NA
5940242,Áno,"101 000,00 EUR",37106,2 izbový byt / Predaj,Áno,NA,54 m2,Áno,Dúbravka,NA,NA,NA,pôvodný,NA
5940249,Nie,"69 000,00 EUR",53,1 izbový byt / Predaj,Áno,Bazovského,31 m2,Áno,Dúbravka,1 / 8,NA,NA,NA,NA
5940696,Áno,"134 999,00 EUR",NA,3 izbový byt / Predaj,Áno,Mesačná 1,75 m2,Áno,"Ružinov, časť Ostredky",1 / 6,NA,panel,čiastočná rekonštrukcia,75 m2
5940904,Áno,"150 000,00 EUR",119612,2 izbový byt / Predaj,Áno,Jégého,59 m2,Áno,Ružinov,4 / 8,NA,iný,NA,54 m2
5940911,Áno,"119 500,00 EUR",36924,2 izbový byt / Predaj,Nie,NA,53 m2,Nie,"Nové Mesto, časť Vinohrady",NA,Novostavba,NA,NA,NA
5941054,Áno,"560 911,00 EUR",71,3 izbový byt / Predaj,Áno,Kozia,156 m2,Áno,Staré Mesto,4 / 6,Novostavba,NA,NA,NA
5941089,Nie,"105 500,00 EUR",NA,2 izbový byt / Predaj,Áno,Hornádska,53 m2,Áno,Podunajské Biskupice,8 / 8,NA,panel,kompletná rekonštrukcia,NA
5941110,Nie,"559 000,00 EUR",C3,4 izbový byt / Predaj,Áno,Strážna,158 m2,Nie,Nové Mesto,3 / 3,Novostavba,tehla,NA,NA
5941182,Áno,"74 900,00 EUR",119660,2 izbový byt / Predaj,Áno,Rybničná,63 m2,Áno,Rača,7 / 9,NA,panel,NA,63 m2
5941183,Áno,"74 900,00 EUR",119659,3 izbový byt / Predaj,Áno,Rybničná,63 m2,Áno,Vajnory,7 / 9,NA,panel,NA,63 m2
5941184,Áno,"162 000,00 EUR",119657,2 izbový byt / Predaj,Áno,Staré Grunty,71 m2,Áno,Karlova Ves,1 / 7,NA,skelet,NA,71 m2
5941457,Áno,"211 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Pri vinohradoch,91 m2,Áno,Rača,1 / 5,Novostavba,NA,NA,NA
5943001,Áno,"110 500,00 EUR",NA,2 izbový byt / Predaj,Áno,Studenohorská,76 m2,Áno,Lamač,7 / 7,NA,panel,NA,NA
5944186,Nie,"125 000,00 EUR",117861,3 izbový byt / Predaj,Nie,Geologická,67 m2,Nie,Podunajské Biskupice,0 / 4,Novostavba,tehla,NA,NA
5944199,Áno,"155 000,00 EUR",35144,2 izbový byt / Predaj,Nie,Bajkalská,55 m2,NA,"Nové Mesto, časť Pasienky / Kuchajda",7 / 24,Novostavba,NA,NA,NA
5944204,Áno,"135 000,00 EUR",35147,3 izbový byt / Predaj,Nie,Pankúchova,75 m2,Áno,"Petržalka, časť Háje",1 / 11,NA,panel,kompletná rekonštrukcia,NA
5944261,Áno,"115 000,00 EUR",335,1 izbový byt / Predaj,Nie,Vyšehradská,58 m2,Áno,Petržalka,5 / 6,Novostavba,tehla,NA,NA
5945453,Áno,"128 000,00 EUR",22,2 izbový byt / Predaj,Nie,Opletalova,62 m2,Áno,Devínska Nová Ves,3 / 4,Novostavba,tehla,NA,NA
5945847,Nie,"98 000,00 EUR",NA,1 izbový byt / Predaj,Áno,Trenčianska,37 m2,Nie,Ružinov,2 / 3,NA,tehla,kompletná rekonštrukcia,NA
5946026,Nie,"130 000,00 EUR",23,2 izbový byt / Predaj,Nie,Zadunajská cesta,47 m2,Áno,Petržalka,2 / 12,Novostavba,tehla,NA,NA
5948160,Áno,"138 000,00 EUR",2702,2 izbový byt / Predaj,Áno,Stará Vajnorská,59 m2,Áno,Nové Mesto,3 / 0,NA,NA,kompletná rekonštrukcia,NA
5948175,Áno,"250 000,00 EUR",2298,3 izbový byt / Predaj,Nie,Prešovská,103 m2,Áno,"Ružinov, časť Štrkovec",4 / 7,Novostavba,NA,NA,NA
5948258,Nie,"64 900,00 EUR",2112754,NA,Áno,Popradská,36 m2,Nie,"Podunajské Biskupice, časť Dolné hony",2 / 2,Novostavba,tehla,kompletná rekonštrukcia,36 m2
5948259,Áno,"113 000,00 EUR",2112733,2 izbový byt / Predaj,Áno,Vietnamská,60 m2,Áno,"Ružinov, časť Trnávka",5 / 5,NA,NA,pôvodný,62 m2
5949194,Nie,"135 000,00 EUR",ER 52,2 izbový byt / Predaj,Nie,Železničiarska,52 m2,NA,Staré Mesto,0 / 3,NA,tehla,kompletná rekonštrukcia,NA
5950373,Áno,"84 900,00 EUR",NA,1 izbový byt / Predaj,Áno,Nobelova,38 m2,Áno,Nové Mesto,6 / 7,Novostavba,NA,NA,NA
5951848,Áno,"146 600,00 EUR",NA,3 izbový byt / Predaj,Áno,Topolčianska,68 m2,Áno,Petržalka,6 / 12,NA,NA,kompletná rekonštrukcia,NA
5954003,Áno,"172 600,00 EUR",A303n,3 izbový byt / Predaj,Áno,Ďumbierska,83 m2,Áno,Nové Mesto,3 / 4,Novostavba,tehla,NA,NA
5954136,Áno,"174 990,00 EUR",105,3 izbový byt / Predaj,Áno,Klincová,86 m2,Áno,"Ružinov, časť Nivy",3 / 0,NA,panel,čiastočná rekonštrukcia,NA
5956901,Áno,"118 500,00 EUR",NA,3 izbový byt / Predaj,Áno,Markova 5,68 m2,Áno,Petržalka,3 / 12,NA,panel,pôvodný,NA
5957271,Áno,"130 000,00 EUR",AK27,3 izbový byt / Predaj,Áno,Heyrovského,84 m2,Áno,"Lamač, časť Podháj",8 / 12,NA,panel,kompletná rekonštrukcia,NA
5957365,Nie,"109 000,00 EUR",104536,Dvojgarsónka / Predaj,Nie,Topoľčianska,48 m2,Áno,Petržalka,11 / 12,NA,NA,kompletná rekonštrukcia,NA
5957396,Áno,"98 000,00 EUR",104539,3 izbový byt / Predaj,Nie,Ipeľská,67 m2,Áno,Podunajské Biskupice,10 / 12,NA,NA,pôvodný,NA
5957452,Áno,"147 000,00 EUR",25,3 izbový byt / Predaj,Nie,Arménska,78 m2,Nie,Vrakuňa,1 / 4,Novostavba,tehla,NA,NA
5957482,Áno,"139 990,00 EUR",930,3 izbový byt / Predaj,Nie,Farského,70 m2,Áno,Petržalka,1 / 8,NA,NA,kompletná rekonštrukcia,NA
5957501,Áno,"139 900,00 EUR",26,3 izbový byt / Predaj,Nie,Úžiny,66 m2,Áno,Rača,11 / 12,NA,panel,čiastočná rekonštrukcia,NA
5957544,Áno,"129 000,00 EUR",406100,2 izbový byt / Predaj,Nie,Rusovská cesta,57 m2,Áno,Petržalka,4 / 6,Novostavba,tehla,NA,NA
5957683,Nie,"107 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Studenohorská 2,56 m2,Áno,Lamač,2 / 8,NA,panel,čiastočná rekonštrukcia,NA
5957848,Áno,"103 500,00 EUR",478,3 izbový byt / Predaj,Nie,Korytnická,72 m2,Áno,Podunajské Biskupice,1 / 12,NA,panel,čiastočná rekonštrukcia,NA
5957944,Áno,cena dohodou,NA,kompletná rekonštrukcia,Áno,Ševčenkova,24.7.2017 12:21:18,1 / 12,NA,70 m2,NA,Áno,panel,NA
5957962,Áno,"199 900,00 EUR",119699,3 izbový byt / Predaj,Áno,Tomášikova,85 m2,Áno,Nové Mesto,11 / 14,NA,tehla,NA,85 m2
5958060,Áno,"139 000,00 EUR",2730,3 izbový byt / Predaj,Nie,Znievska,70 m2,Áno,Petržalka,6 / 0,NA,NA,kompletná rekonštrukcia,NA
5958465,Nie,"113 000,00 EUR",BEN-39,2 izbový byt / Predaj,Áno,Kadnárova,56 m2,Nie,"Rača, časť Krasňany",3 / 4,NA,tehla,pôvodný,NA
5958658,Áno,"144 900,00 EUR",Z3139,2 izbový byt / Predaj,Nie,Bosákova,55 m2,Áno,Petržalka,13 / 20,Novostavba,iný,NA,NA
5958865,Áno,"130 000,00 EUR",MS145,3 izbový byt / Predaj,Áno,Víglašská,72 m2,Áno,"Petržalka, časť Dvory",10 / 12,NA,panel,čiastočná rekonštrukcia,NA
5958880,Áno,"119 800,00 EUR",NA,2 izbový byt / Predaj,Áno,Martinčekova,53 m2,Áno,Ružinov,7 / 7,NA,panel,kompletná rekonštrukcia,NA
5958979,Áno,"329 900,00 EUR",NA,4 izbový byt / Predaj,Áno,Mýtna 44,105 m2,Áno,Staré Mesto,3 / 6,Novostavba,tehla,NA,NA
5959032,Nie,"128 000,00 EUR",37211,2 izbový byt / Predaj,Áno,NA,47 m2,Áno,"Petržalka, časť Dvory",NA,Novostavba,NA,NA,NA
5959172,Nie,"135 000,00 EUR",5,3 izbový byt / Predaj,Nie,Makovického,58 m2,Nie,Nové Mesto,0 / 3,NA,tehla,vo výstavbe,NA
5959173,Áno,"269 000,00 EUR",6,4 izbový byt / Predaj,Nie,Makovického,123 m2,Nie,Nové Mesto,1 / 3,NA,tehla,vo výstavbe,NA
5959174,Áno,"269 000,00 EUR",7,3 izbový byt / Predaj,Nie,Makovického,123 m2,Nie,Nové Mesto,1 / 3,NA,tehla,vo výstavbe,NA
5959183,Áno,"249 900,00 EUR",-200,NA,Áno,Mraziarenská,126 m2,Áno,Ružinov,6 / 7,Novostavba,tehla,NA,130 m2
5959259,Áno,"116 500,00 EUR",1683953,3 izbový byt / Predaj,Nie,Jedľová,65 m2,Áno,Vrakuňa,5 / 7,NA,panel,kompletná rekonštrukcia,NA
5959262,Áno,"144 900,00 EUR",29,2 izbový byt / Predaj,Nie,Bosákova,51 m2,Áno,Petržalka,13 / 20,NA,NA,NA,NA
5959323,Áno,"131 000,00 EUR",30,3 izbový byt / Predaj,Nie,Ševčenkova,69 m2,Áno,Petržalka,5 / 8,NA,panel,čiastočná rekonštrukcia,NA
5959422,Áno,"75 900,00 EUR",NA,2 izbový byt / Predaj,Nie,Vlčie hrdlo 55,37 m2,Áno,"Ružinov, časť Vlčie hrdlo",5 / 8,NA,NA,kompletná rekonštrukcia,NA
5959455,Áno,"129 000,00 EUR",2748,3 izbový byt / Predaj,Nie,Ševčenkova,69 m2,Áno,Petržalka,5 / 8,NA,NA,NA,NA
5959513,Áno,"139 999,00 EUR",MA593,2 izbový byt / Predaj,Nie,Budatínska,67 m2,Áno,Petržalka,2 / 13,Novostavba,panel,NA,NA
5959606,Nie,"82 000,00 EUR",372438,2 izbový byt / Predaj,Nie,Obchodná,90 m2,Nie,Staré Mesto,NA,NA,tehla,pôvodný,NA
5959785,Áno,"132 000,00 EUR",671880,3 izbový byt / Predaj,Nie,Ševčenkova,69 m2,Áno,Petržalka,5 / 8,NA,panel,čiastočná rekonštrukcia,NA
5959792,Áno,"113 000,00 EUR",220419,3 izbový byt / Predaj,Nie,Vrakuňa,66 m2,NA,Vrakuňa,5 / 8,NA,NA,NA,NA
5959893,Áno,"119 500,00 EUR",P-1825,2 izbový byt / Predaj,Áno,Martinčekova,53 m2,Áno,Ružinov,7 / 7,NA,NA,kompletná rekonštrukcia,NA
5959947,Áno,"136 500,00 EUR",10544,3 izbový byt / Predaj,Áno,Topoľčianska,65 m2,Áno,Petržalka,9 / 12,NA,NA,kompletná rekonštrukcia,NA
5960084,Áno,"185 000,00 EUR",PD2017,2 izbový byt / Predaj,Áno,Nevädzová,53 m2,Áno,Ružinov,6 / 14,Novostavba,NA,NA,NA
5960180,Nie,"115 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Kazanská,58 m2,Áno,Podunajské Biskupice,3 / 3,Novostavba,tehla,NA,NA
5963492,Áno,"195 000,00 EUR",1275,4 izbový byt / Predaj,Nie,Čiližská,102 m2,Áno,Vrakuňa,10 / 11,NA,NA,NA,NA
5964072,Áno,"89 000,00 EUR",88283,1 izbový byt / Predaj,Nie,NA,32 m2,Áno,Petržalka,3 / 6,Novostavba,tehla,NA,NA
5964974,Áno,"135 800,00 EUR",BM A.1.5.,2 izbový byt / Predaj,Áno,Mierová,65 m2,Áno,Ružinov,1 / 6,Novostavba,NA,NA,NA
5965173,Nie,"137 990,00 EUR",D121,1 izbový byt / Predaj,Nie,Stare mesto,66 m2,NA,Staré Mesto,NA,NA,NA,NA,NA
5965266,Áno,"120 000,00 EUR",BA117SF,2 izbový byt / Predaj,Nie,Galaktická,52 m2,Áno,Ružinov,7 / 7,NA,panel,čiastočná rekonštrukcia,52 m2
5965298,Áno,"135 500,00 EUR",9597488,3 izbový byt / Predaj,Nie,Mesačná,75 m2,Áno,Ružinov,0 / 6,NA,panel,čiastočná rekonštrukcia,NA
5965356,Nie,"358 000,00 EUR",10156,NA,Nie,Zámocká,135 m2,Áno,Staré Mesto,3 / 3,Novostavba,tehla,NA,135 m2
5965442,Áno,"147 000,00 EUR",-17,3 izbový byt / Predaj,Áno,Súmračná,78 m2,Áno,"Ružinov, časť Ostredky",5 / 6,NA,panel,kompletná rekonštrukcia,NA
5965490,Áno,"154 990,00 EUR",403,3 izbový byt / Predaj,Nie,Janka Alexyho,92 m2,Áno,Dúbravka,3 / 13,NA,tehla,čiastočná rekonštrukcia,NA
5965545,Áno,"117 000,00 EUR",NA,4 izbový byt / Predaj,Áno,Latorická,79 m2,Nie,Podunajské Biskupice,3 / 4,NA,panel,čiastočná rekonštrukcia,NA
5965594,Áno,"144 500,00 EUR",P-1757,2 izbový byt / Predaj,Nie,Bosákova,52 m2,Áno,Petržalka,0 / 13,Novostavba,NA,NA,NA
5965604,Áno,"141 590,00 EUR",P-1873,1 izbový byt / Predaj,Áno,Nevädzová,40 m2,Áno,Ružinov,4 / 14,Novostavba,panel,NA,NA
5965613,Nie,"99 990,00 EUR",1458,1 izbový byt / Predaj,Áno,Ďatelinová,39 m2,Nie,Ružinov,1 / 4,NA,panel,kompletná rekonštrukcia,NA
5965644,Áno,"130 499,70 EUR",NA,3 izbový byt / Predaj,Áno,NA,69 m2,Áno,Petržalka,5 / 8,NA,panel,čiastočná rekonštrukcia,NA
5965809,Nie,"169 000,00 EUR",2115256,3 izbový byt / Predaj,Nie,Doležalova,89 m2,Nie,Ružinov,3 / 3,Novostavba,tehla,NA,NA
5966026,Áno,"140 000,00 EUR",35270,3 izbový byt / Predaj,Áno,Gessayova,68 m2,Áno,"Petržalka, časť Háje",NA,NA,panel,kompletná rekonštrukcia,NA
5966221,Nie,"82 500,00 EUR",NA,1 izbový byt / Predaj,Áno,Dudvážska,35 m2,Áno,Podunajské Biskupice,2 / 8,NA,panel,kompletná rekonštrukcia,NA
5966224,NA,"104 000,00 EUR",116054,3 izbový byt / Predaj,NA,Korytnická,NA,NA,Podunajské Biskupice,NA,NA,NA,NA,72 m2
5966235,NA,"122 000,00 EUR",115992,2 izbový byt / Predaj,NA,Martinčekova,53 m2,NA,Ružinov,NA,NA,NA,NA,53 m2
5966239,NA,"129 900,00 EUR",115856,4 izbový byt / Predaj,NA,Rajecká,79 m2,NA,Vrakuňa,NA,NA,NA,NA,79 m2
5966325,Nie,"108 000,00 EUR",119754,2 izbový byt / Predaj,Áno,Saratovská,52 m2,Áno,Dúbravka,9 / 12,NA,panel,NA,52 m2
5966413,Nie,"165 000,00 EUR",1813,3 izbový byt / Predaj,Nie,Račianska,81 m2,NA,Nové Mesto,NA,NA,NA,čiastočná rekonštrukcia,NA
5966441,Nie,"139 500,00 EUR",MIK-230,2 izbový byt / Predaj,Nie,Zámocká,65 m2,NA,Staré Mesto,NA,Novostavba,NA,NA,NA
5966529,Nie,"116 500,00 EUR",100194,2 izbový byt / Predaj,Áno,Osuskeho,54 m2,Áno,Petržalka,NA,NA,panel,čiastočná rekonštrukcia,NA
5966604,Áno,"124 900,00 EUR",LK59,2 izbový byt / Predaj,Áno,Mesačná,48 m2,Áno,"Ružinov, časť Ostredky",6 / 7,NA,panel,kompletná rekonštrukcia,NA
5966771,Áno,cena dohodou,13.8.2017 09:30:24,Nie,Áno,Trnavská cesta,Novostavba,5 / 12,NA,117 m2,2761,NA,NA,NA
5966778,Áno,"278 000,00 EUR",900,3 izbový byt / Predaj,Áno,Zámocká,96 m2,Áno,Staré Mesto,1 / 3,NA,tehla,kompletná rekonštrukcia,NA
5966805,Nie,"82 000,00 EUR",2763,1 izbový byt / Predaj,Áno,Závadská,40 m2,Áno,Rača,8 / 0,NA,NA,kompletná rekonštrukcia,NA
5966885,Nie,"123 000,00 EUR",bytZadunajská,2 izbový byt / Predaj,Nie,Zadunajská cesta,47 m2,Áno,"Petržalka, časť Dvory",2 / 12,NA,NA,čiastočná rekonštrukcia,NA
5966901,Nie,"118 777,00 EUR",MH87,2 izbový byt / Predaj,Áno,Pri Hrubej lúke,67 m2,NA,Dúbravka,1 / 5,Novostavba,NA,NA,NA
5966914,Nie,"132 900,00 EUR",88309,3 izbový byt / Predaj,Nie,Ondrejovova,65 m2,NA,Ružinov,1 / 4,NA,panel,čiastočná rekonštrukcia,NA
5966939,Áno,"119 500,00 EUR",119772,2 izbový byt / Predaj,Áno,Pri Bielom kríži,52 m2,Nie,Nové Mesto,3 / 3,NA,tehla,NA,52 m2
5966950,Áno,"128 500,00 EUR",NA,2 izbový byt / Predaj,Áno,Smolnícka,54 m2,Nie,Ružinov,2 / 3,NA,tehla,čiastočná rekonštrukcia,NA
5966972,Nie,"120 000,00 EUR",KL-361,4 izbový byt / Predaj,Áno,Bodrocká,77 m2,Áno,Podunajské Biskupice,4 / 8,NA,panel,kompletná rekonštrukcia,NA
5966993,Nie,"85 000,00 EUR",NA,1 izbový byt / Predaj,Nie,NA,34 m2,Nie,"Ružinov, časť Trnávka",NA,NA,NA,kompletná rekonštrukcia,NA
5967070,Nie,"112 000,00 EUR",1464,1 izbový byt / Predaj,Áno,Záhradnícka,45 m2,Áno,Ružinov,7 / 7,Novostavba,tehla,NA,NA
5967142,Áno,"72 000,00 EUR",250096,2 izbový byt / Predaj,Áno,Podzáhradná,54 m2,Áno,Podunajské Biskupice,8 / 10,NA,NA,NA,NA
5967175,NA,"550 000,00 EUR",116107,4 izbový byt / Predaj,NA,Palisády,236 m2,NA,Staré Mesto,NA,Novostavba,NA,NA,236 m2
5967177,NA,"129 000,00 EUR",116108,3 izbový byt / Predaj,NA,Ševčenkova,69 m2,NA,Petržalka,NA,NA,NA,NA,69 m2
5969774,Áno,"154 000,00 EUR",17028,4 izbový byt / Predaj,Áno,Hodálova,95 m2,Áno,Karlova Ves,0 / 8,NA,tehla,pôvodný,NA
5973342,Áno,"139 900,00 EUR",500-259,3 izbový byt / Predaj,Áno,Rajecká,81 m2,Áno,Vrakuňa,8 / 8,NA,panel,čiastočná rekonštrukcia,NA
5973822,Áno,"113 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Strmý vŕšok,60 m2,Áno,Záhorská Bystrica,2 / 3,Novostavba,tehla,vo výstavbe,NA
5973847,Áno,"145 000,00 EUR",100195,3 izbový byt / Predaj,Áno,NA,69 m2,Áno,Karlova Ves,NA,NA,panel,kompletná rekonštrukcia,NA
5975271,Áno,"132 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Holíčska,77 m2,Áno,Petržalka,5 / 12,NA,panel,čiastočná rekonštrukcia,NA
5976424,Nie,"113 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Pekná cesta,52 m2,Nie,Rača,2 / 4,NA,NA,kompletná rekonštrukcia,NA
5976486,Nie,"113 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Pekná cesta,52 m2,Nie,Nové Mesto,2 / 4,NA,NA,NA,NA
5978123,Áno,"269 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Frankovská,85 m2,Áno,Nové Mesto,NA,Novostavba,tehla,kompletná rekonštrukcia,NA
5978128,Áno,"219 000,00 EUR",121302,4 izbový byt / Predaj,Áno,Záhradnícka,79 m2,Áno,Ružinov,5 / 5,NA,tehla,kompletná rekonštrukcia,NA
5978999,Nie,"113 000,00 EUR",117926,2 izbový byt / Predaj,Nie,Tranovského,50 m2,Nie,Dúbravka,3 / 3,NA,panel,kompletná rekonštrukcia,NA
5979104,Áno,"145 000,00 EUR",117930,3 izbový byt / Predaj,Nie,Ľudovíta Fullu,79 m2,Áno,Karlova Ves,2 / 0,NA,panel,kompletná rekonštrukcia,NA
5979115,Áno,"152 000,00 EUR",1683973,3 izbový byt / Predaj,Nie,Ipeľská,73 m2,Áno,Podunajské Biskupice,11 / 12,NA,panel,čiastočná rekonštrukcia,NA
5979138,Nie,"113 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Tranovského,49 m2,Nie,Dúbravka,3 / 3,NA,panel,kompletná rekonštrukcia,NA
5979140,Nie,"133 000,00 EUR",117932,2 izbový byt / Predaj,Nie,Miletičova,62 m2,Nie,Ružinov,1 / 5,NA,tehla,pôvodný,NA
5979167,Nie,"115 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Tranovského,50 m2,Áno,Dúbravka,4 / 4,NA,panel,kompletná rekonštrukcia,NA
5979174,Áno,"301 143,00 EUR",35327,4 izbový byt / Predaj,Nie,Cyrilova,118 m2,Áno,Ružinov,6 / 6,Novostavba,tehla,NA,NA
5979175,Nie,"245 507,00 EUR",35328,3 izbový byt / Predaj,Nie,Cyrilova,92 m2,Áno,Ružinov,6 / 6,NA,NA,NA,NA
5979176,Áno,"213 134,00 EUR",35329,3 izbový byt / Predaj,Nie,Cyrilova,83 m2,Áno,Ružinov,6 / 6,Novostavba,tehla,NA,NA
5979178,Áno,"144 000,00 EUR",35331,3 izbový byt / Predaj,Nie,Šustekova,72 m2,NA,"Petržalka, časť Dvory",10 / 12,NA,panel,kompletná rekonštrukcia,NA
5979179,Áno,"155 000,00 EUR",35332,2 izbový byt / Predaj,Nie,Bajkalská,55 m2,NA,"Nové Mesto, časť Pasienky / Kuchajda",7 / 24,Novostavba,NA,NA,NA
5979184,Nie,"73 000,00 EUR",35337,1 izbový byt / Predaj,Nie,Ľuda Zúbka,38 m2,Áno,"Dúbravka, časť Záluhy",8 / 8,NA,panel,pôvodný,NA
5979186,Áno,"120 000,00 EUR",35339,2 izbový byt / Predaj,Nie,Galaktická,56 m2,Áno,Ružinov,7 / 7,NA,panel,kompletná rekonštrukcia,NA
5979194,Nie,"145 000,00 EUR",26070,2 izbový byt / Predaj,Nie,NA,72 m2,NA,Nové Mesto,NA,NA,NA,NA,NA
5979259,Nie,"121 000,00 EUR",671894,1 izbový byt / Predaj,Nie,Palárikova,44 m2,Nie,Staré Mesto,3 / 3,NA,tehla,kompletná rekonštrukcia,NA
5979283,Áno,"124 000,00 EUR",MT71,2 izbový byt / Predaj,Áno,Mierová,56 m2,Áno,Ružinov,1 / 4,Novostavba,tehla,NA,NA
5979341,Áno,"99 990,00 EUR",21012758,2 izbový byt / Predaj,Áno,Zimná,49 m2,Áno,Ružinov,5 / 6,NA,panel,pôvodný,NA
5979355,Áno,"147 000,00 EUR",18,3 izbový byt / Predaj,Áno,Súmračná,78 m2,Áno,Ružinov,5 / 6,NA,panel,kompletná rekonštrukcia,NA
5979399,Nie,"114 990,00 EUR",AR9368,2 izbový byt / Predaj,Nie,Tranovského,50 m2,Nie,Dúbravka,3 / 3,NA,panel,kompletná rekonštrukcia,NA
5979420,Áno,"161 600,00 EUR",P-1879,2 izbový byt / Predaj,Nie,Vyšehradská,73 m2,Áno,Petržalka,5 / 6,Novostavba,NA,NA,NA
5979425,Áno,"130 000,00 EUR",P-1880,3 izbový byt / Predaj,Áno,Brodská,66 m2,Áno,Karlova Ves,4 / 5,NA,panel,pôvodný,NA
5979458,Áno,"123 000,00 EUR",10368,4 izbový byt / Predaj,Áno,Stavbárska,80 m2,Áno,Vrakuňa,1 / 7,NA,panel,čiastočná rekonštrukcia,NA
5979495,Nie,"105 000,00 EUR",110,1 izbový byt / Predaj,Áno,Mesačná,44 m2,Áno,Ružinov,4 / 6,NA,panel,kompletná rekonštrukcia,NA
5979583,Nie,"106 980,00 EUR",26075,Dvojgarsónka / Predaj,Nie,Kadnárova,49 m2,NA,Rača,NA,NA,NA,kompletná rekonštrukcia,NA
5979585,Áno,"179 900,00 EUR",170024,2 izbový byt / Predaj,Áno,Na Zlatej nohe,62 m2,Áno,Nové Mesto,2 / 3,NA,tehla,pôvodný,NA
5979599,Nie,"397 000,00 EUR",3266,3 izbový byt / Predaj,Áno,Paulínyho,137 m2,Áno,Staré Mesto,4 / 0,NA,NA,NA,NA
5979616,Nie,"86 980,00 EUR",26076,1 izbový byt / Predaj,Nie,Vígľašská,37 m2,Áno,Petržalka,NA,NA,NA,čiastočná rekonštrukcia,NA
5979625,Áno,"126 900,00 EUR",119806,3 izbový byt / Predaj,Áno,Beniakova,68 m2,Áno,Karlova Ves,5 / 6,NA,panel,NA,68 m2
5979626,Nie,"120 000,00 EUR",119804,1 izbový byt / Predaj,Áno,Palárikova,44 m2,Nie,Staré Mesto,3 / 3,NA,tehla,NA,44 m2
5979637,Áno,"139 700,00 EUR",119792,3 izbový byt / Predaj,Áno,Havelkova,70 m2,Áno,Lamač,1 / 8,NA,panel,NA,70 m2
5979688,Nie,"299 000,00 EUR",29030894,3 izbový byt / Predaj,Áno,Jančova,97 m2,Nie,Staré Mesto,2 / 2,NA,tehla,kompletná rekonštrukcia,NA
5979699,Nie,"169 000,00 EUR",M-254,2 izbový byt / Predaj,Nie,Na Križovatkách,64 m2,Áno,Ružinov,2 / 0,NA,iný,NA,NA
5979705,Áno,"99 900,00 EUR",M-275,1 izbový byt / Predaj,Nie,Hradská,44 m2,Nie,Vrakuňa,1 / 2,Novostavba,NA,NA,NA
5979707,Nie,"209 000,00 EUR",M-276,3 izbový byt / Predaj,Nie,Hradská,98 m2,Nie,Vrakuňa,1 / 2,Novostavba,NA,NA,NA
5979776,Áno,"117 000,00 EUR",117940,1 izbový byt / Predaj,Nie,Heyrovského,58 m2,Áno,Lamač,1 / 5,Novostavba,NA,NA,NA
5979794,Áno,"173 500,00 EUR",NA,2 izbový byt / Predaj,Áno,Mlynské Luhy,61 m2,Áno,"Ružinov, časť Pošeň",4 / 6,Novostavba,tehla,NA,NA
5979816,NA,"115 000,00 EUR",116109,1 izbový byt / Predaj,NA,Záhradnícka,45 m2,NA,Ružinov,NA,NA,NA,NA,45 m2
5979824,Nie,"269 000,00 EUR",671898,3 izbový byt / Predaj,Nie,Tichá,96 m2,Áno,Staré Mesto,1 / 5,Novostavba,tehla,NA,NA
5979825,Áno,"255 000,00 EUR",778473,3 izbový byt / Predaj,Nie,Kúpeľná,83 m2,Áno,Staré Mesto,3 / 5,NA,tehla,pôvodný,NA
5979832,Áno,"106 900,00 EUR",MJ-005,2 izbový byt / Predaj,Áno,Sibírska 3,41 m2,Áno,Nové Mesto,5 / 7,NA,panel,kompletná rekonštrukcia,NA
